,Year,Month,Day,Hour,Minute,Load (kW),Solar Generation (kWh)
32759,2021,12,8,5,45,0.6794442695,0.0
32760,2021,12,8,6,0,0.731400515,0.0
32761,2021,12,8,6,15,0.8032585585,0.0107675293125
32762,2021,12,8,6,30,0.8751166020000001,0.021535058625
32763,2021,12,8,6,45,0.9469746455000001,0.0323025879375
32764,2021,12,8,7,0,1.0188326890000001,0.04307011725
32765,2021,12,8,7,15,1.0000904190000002,0.1280613115
32766,2021,12,8,7,30,0.9813481490000001,0.21305250575
32767,2021,12,8,7,45,0.962605879,0.29804369999999997
32768,2021,12,8,8,0,0.9438636090000001,0.38303489425
32769,2021,12,8,8,15,0.913345273,0.4569385091875
32770,2021,12,8,8,30,0.882826937,0.530842124125
32771,2021,12,8,8,45,0.852308601,0.6047457390625
32772,2021,12,8,9,0,0.821790265,0.678649354
32773,2021,12,8,9,15,0.8207225485,0.7302364835625
32774,2021,12,8,9,30,0.819654832,0.781823613125
32775,2021,12,8,9,45,0.8185871155,0.8334107426874999
32776,2021,12,8,10,0,0.817519399,0.8849978722499999
32777,2021,12,8,10,15,0.8216055035000001,0.9067039426875
32778,2021,12,8,10,30,0.8256916080000001,0.9284100131249999
32779,2021,12,8,10,45,0.8297777125,0.9501160835625
32780,2021,12,8,11,0,0.833863817,0.971822154
32781,2021,12,8,11,15,0.8301523325,0.9764253449375
32782,2021,12,8,11,30,0.8264408480000001,0.981028535875
32783,2021,12,8,11,45,0.8227293635,0.9856317268125001
32784,2021,12,8,12,0,0.819017879,0.99023491775
32785,2021,12,8,12,15,0.8133297527500001,0.9754093741250001
32786,2021,12,8,12,30,0.8076416265,0.9605838305000001
32787,2021,12,8,12,45,0.80195350025,0.9457582868750001
32788,2021,12,8,13,0,0.7962653740000001,0.9309327432500001
32789,2021,12,8,13,15,0.79803938475,0.9032744272500001
32790,2021,12,8,13,30,0.7998133955000001,0.87561611125
32791,2021,12,8,13,45,0.8015874062500001,0.84795779525
32792,2021,12,8,14,0,0.8033614170000001,0.82029947925
32793,2021,12,8,14,15,0.8242119585000001,0.7577578401875
32794,2021,12,8,14,30,0.8450625,0.695216201125
32795,2021,12,8,14,45,0.8659130415,0.6326745620625
32796,2021,12,8,15,0,0.886763583,0.570132923
32797,2021,12,8,15,15,0.9550240525,0.49403017631249996
32798,2021,12,8,15,30,1.023284522,0.41792742962499996
32799,2021,12,8,15,45,1.0915449915,0.3418246829375
32800,2021,12,8,16,0,1.159805461,0.26572193625
32801,2021,12,8,16,15,1.27158796775,0.1992914521875
32802,2021,12,8,16,30,1.3833704745,0.132860968125
32803,2021,12,8,16,45,1.4951529812500002,0.06643048406250002
32804,2021,12,8,17,0,1.6069354880000002,0.0
32805,2021,12,8,17,15,1.66270473375,0.0
32806,2021,12,8,17,30,1.7184739795000001,0.0
32807,2021,12,8,17,45,1.77424322525,0.0
32808,2021,12,8,18,0,1.8300124709999999,0.0
32809,2021,12,8,18,15,1.79313288,0.0
32810,2021,12,8,18,30,1.756253289,0.0
32811,2021,12,8,18,45,1.7193736979999998,0.0
32812,2021,12,8,19,0,1.682494107,0.0
32813,2021,12,8,19,15,1.6611233912499999,0.0
32814,2021,12,8,19,30,1.6397526755,0.0
32815,2021,12,8,19,45,1.6183819597500002,0.0
32816,2021,12,8,20,0,1.5970112440000002,0.0
32817,2021,12,8,20,15,1.56226843325,0.0
32818,2021,12,8,20,30,1.5275256225,0.0
32819,2021,12,8,20,45,1.49278281175,0.0
32820,2021,12,8,21,0,1.4580400009999999,0.0
32821,2021,12,8,21,15,1.3876540092499998,0.0
32822,2021,12,8,21,30,1.3172680175,0.0
32823,2021,12,8,21,45,1.2468820257500002,0.0
32824,2021,12,8,22,0,1.1764960340000001,0.0
32825,2021,12,8,22,15,1.1099859525000002,0.0
32826,2021,12,8,22,30,1.043475871,0.0
32827,2021,12,8,22,45,0.9769657895,0.0
32828,2021,12,8,23,0,0.910455708,0.0
32829,2021,12,8,23,15,0.84314979625,0.0
32830,2021,12,8,23,30,0.7758438845,0.0
32831,2021,12,8,23,45,0.70853797275,0.0
32832,2021,12,9,0,0,0.641232061,0.0
32833,2021,12,9,0,15,0.614494605,0.0
32834,2021,12,9,0,30,0.587757149,0.0
32835,2021,12,9,0,45,0.561019693,0.0
32836,2021,12,9,1,0,0.534282237,0.0
32837,2021,12,9,1,15,0.52145666425,0.0
32838,2021,12,9,1,30,0.5086310915,0.0
32839,2021,12,9,1,45,0.49580551875,0.0
32840,2021,12,9,2,0,0.482979946,0.0
32841,2021,12,9,2,15,0.480243471,0.0
32842,2021,12,9,2,30,0.477506996,0.0
32843,2021,12,9,2,45,0.47477052100000006,0.0
32844,2021,12,9,3,0,0.47203404600000004,0.0
32845,2021,12,9,3,15,0.47444870475,0.0
32846,2021,12,9,3,30,0.4768633635,0.0
32847,2021,12,9,3,45,0.47927802225000005,0.0
32848,2021,12,9,4,0,0.481692681,0.0
32849,2021,12,9,4,15,0.4979162705,0.0
32850,2021,12,9,4,30,0.51413986,0.0
32851,2021,12,9,4,45,0.5303634494999999,0.0
32852,2021,12,9,5,0,0.5465870389999999,0.0
32853,2021,12,9,5,15,0.59446141175,0.0
32854,2021,12,9,5,30,0.6423357845,0.0
32855,2021,12,9,5,45,0.6902101572499999,0.0
32856,2021,12,9,6,0,0.73808453,0.0
32857,2021,12,9,6,15,0.810624063,0.0
32858,2021,12,9,6,30,0.8831635959999999,0.0
32859,2021,12,9,6,45,0.955703129,0.0
32860,2021,12,9,7,0,1.028242662,0.0
32861,2021,12,9,7,15,1.01728633725,0.050189965062499994
32862,2021,12,9,7,30,1.0063300124999999,0.10037993012499999
32863,2021,12,9,7,45,0.9953736877499999,0.15056989518749997
32864,2021,12,9,8,0,0.9844173629999999,0.20075986024999998
32865,2021,12,9,8,15,0.9550183529999999,0.32672378725
32866,2021,12,9,8,30,0.9256193429999999,0.45268771425000004
32867,2021,12,9,8,45,0.8962203329999999,0.57865164125
32868,2021,12,9,9,0,0.8668213229999999,0.70461556825
32869,2021,12,9,9,15,0.8672248992499999,0.6885107804375
32870,2021,12,9,9,30,0.8676284754999999,0.6724059926250001
32871,2021,12,9,9,45,0.86803205175,0.6563012048125001
32872,2021,12,9,10,0,0.868435628,0.6401964170000001
32873,2021,12,9,10,15,0.87291486525,0.7102564306250001
32874,2021,12,9,10,30,0.8773941025,0.7803164442500001
32875,2021,12,9,10,45,0.88187333975,0.850376457875
32876,2021,12,9,11,0,0.886352577,0.9204364715000001
32877,2021,12,9,11,15,0.881471529,0.901013946875
32878,2021,12,9,11,30,0.876590481,0.8815914222500001
32879,2021,12,9,11,45,0.871709433,0.862168897625
32880,2021,12,9,12,0,0.866828385,0.842746373
32881,2021,12,9,12,15,0.86008464025,0.771647459625
32882,2021,12,9,12,30,0.8533408954999999,0.7005485462500001
32883,2021,12,9,12,45,0.84659715075,0.629449632875
32884,2021,12,9,13,0,0.8398534059999999,0.5583507195
32885,2021,12,9,13,15,0.84051180175,0.509149497125
32886,2021,12,9,13,30,0.8411701975,0.45994827475
32887,2021,12,9,13,45,0.84182859325,0.41074705237500003
32888,2021,12,9,14,0,0.8424869890000001,0.36154583
32889,2021,12,9,14,15,0.8628208807500001,0.3184525106875
32890,2021,12,9,14,30,0.8831547725,0.275359191375
32891,2021,12,9,14,45,0.90348866425,0.2322658720625
32892,2021,12,9,15,0,0.923822556,0.18917255274999997
32893,2021,12,9,15,15,0.991797762,0.15343178268749996
32894,2021,12,9,15,30,1.0597729679999999,0.11769101262499998
32895,2021,12,9,15,45,1.127748174,0.08195024256249998
32896,2021,12,9,16,0,1.19572338,0.0462094725
32897,2021,12,9,16,15,1.3073643895,0.034657104375
32898,2021,12,9,16,30,1.419005399,0.02310473625
32899,2021,12,9,16,45,1.5306464085000002,0.011552368125000004
32900,2021,12,9,17,0,1.6422874180000002,0.0
32901,2021,12,9,17,15,1.69779626025,0.0
32902,2021,12,9,17,30,1.7533051025000002,0.0
32903,2021,12,9,17,45,1.80881394475,0.0
32904,2021,12,9,18,0,1.8643227869999999,0.0
32905,2021,12,9,18,15,1.8274268054999998,0.0
32906,2021,12,9,18,30,1.7905308239999997,0.0
32907,2021,12,9,18,45,1.7536348425,0.0
32908,2021,12,9,19,0,1.7167388609999998,0.0
32909,2021,12,9,19,15,1.6955207995,0.0
32910,2021,12,9,19,30,1.674302738,0.0
32911,2021,12,9,19,45,1.6530846765,0.0
32912,2021,12,9,20,0,1.631866615,0.0
32913,2021,12,9,20,15,1.5973116760000001,0.0
32914,2021,12,9,20,30,1.562756737,0.0
32915,2021,12,9,20,45,1.528201798,0.0
32916,2021,12,9,21,0,1.493646859,0.0
32917,2021,12,9,21,15,1.42143245575,0.0
32918,2021,12,9,21,30,1.3492180525,0.0
32919,2021,12,9,21,45,1.27700364925,0.0
32920,2021,12,9,22,0,1.204789246,0.0
32921,2021,12,9,22,15,1.1350895730000001,0.0
32922,2021,12,9,22,30,1.0653899,0.0
32923,2021,12,9,22,45,0.9956902270000001,0.0
32924,2021,12,9,23,0,0.9259905540000001,0.0
32925,2021,12,9,23,15,0.8548009307500001,0.0
32926,2021,12,9,23,30,0.7836113075,0.0
32927,2021,12,9,23,45,0.71242168425,0.0
32928,2021,12,10,0,0,0.641232061,0.0
32929,2021,12,10,0,15,0.614494605,0.0
32930,2021,12,10,0,30,0.587757149,0.0
32931,2021,12,10,0,45,0.561019693,0.0
32932,2021,12,10,1,0,0.534282237,0.0
32933,2021,12,10,1,15,0.52145666425,0.0
32934,2021,12,10,1,30,0.5086310915,0.0
32935,2021,12,10,1,45,0.49580551875,0.0
32936,2021,12,10,2,0,0.482979946,0.0
32937,2021,12,10,2,15,0.4796766805,0.0
32938,2021,12,10,2,30,0.47637341499999997,0.0
32939,2021,12,10,2,45,0.4730701495,0.0
32940,2021,12,10,3,0,0.469766884,0.0
32941,2021,12,10,3,15,0.46956825525,0.0
32942,2021,12,10,3,30,0.4693696265,0.0
32943,2021,12,10,3,45,0.46917099775,0.0
32944,2021,12,10,4,0,0.468972369,0.0
32945,2021,12,10,4,15,0.48455260525,0.0
32946,2021,12,10,4,30,0.5001328415,0.0
32947,2021,12,10,4,45,0.51571307775,0.0
32948,2021,12,10,5,0,0.531293314,0.0
32949,2021,12,10,5,15,0.5838806830000001,0.0
32950,2021,12,10,5,30,0.636468052,0.0
32951,2021,12,10,5,45,0.689055421,0.0
32952,2021,12,10,6,0,0.74164279,0.0
32953,2021,12,10,6,15,0.81557460575,0.0
32954,2021,12,10,6,30,0.8895064215,0.0
32955,2021,12,10,6,45,0.9634382372500001,0.0
32956,2021,12,10,7,0,1.037370053,0.0
32957,2021,12,10,7,15,1.024597935,0.09610552387499999
32958,2021,12,10,7,30,1.011825817,0.19221104774999997
32959,2021,12,10,7,45,0.999053699,0.28831657162499996
32960,2021,12,10,8,0,0.986281581,0.38442209549999995
32961,2021,12,10,8,15,0.9579695217499999,0.45901978881249994
32962,2021,12,10,8,30,0.9296574625,0.5336174821249999
32963,2021,12,10,8,45,0.9013454032500001,0.6082151754375
32964,2021,12,10,9,0,0.8730333440000001,0.68281286875
32965,2021,12,10,9,15,0.8760649630000001,0.7283293546875
32966,2021,12,10,9,30,0.8790965820000001,0.773845840625
32967,2021,12,10,9,45,0.882128201,0.8193623265625
32968,2021,12,10,10,0,0.88515982,0.8648788125
32969,2021,12,10,10,15,0.8860479370000001,0.8924441161875
32970,2021,12,10,10,30,0.886936054,0.920009419875
32971,2021,12,10,10,45,0.887824171,0.9475747235624999
32972,2021,12,10,11,0,0.888712288,0.9751400272499999
32973,2021,12,10,11,15,0.88324131225,0.9809669825624999
32974,2021,12,10,11,30,0.8777703365,0.9867939378749999
32975,2021,12,10,11,45,0.87229936075,0.9926208931874999
32976,2021,12,10,12,0,0.866828385,0.9984478484999999
32977,2021,12,10,12,15,0.86008464025,0.9908370074374999
32978,2021,12,10,12,30,0.8533408954999999,0.9832261663749999
32979,2021,12,10,12,45,0.84659715075,0.9756153253125
32980,2021,12,10,13,0,0.8398534059999999,0.96800448425
32981,2021,12,10,13,15,0.84051180175,0.9329180080624999
32982,2021,12,10,13,30,0.8411701975,0.897831531875
32983,2021,12,10,13,45,0.84182859325,0.8627450556875
32984,2021,12,10,14,0,0.8424869890000001,0.8276585795
32985,2021,12,10,14,15,0.8628208807500001,0.7682130990625
32986,2021,12,10,14,30,0.8831547725,0.708767618625
32987,2021,12,10,14,45,0.90348866425,0.6493221381875
32988,2021,12,10,15,0,0.923822556,0.58987665775
32989,2021,12,10,15,15,0.991797762,0.5110195711875
32990,2021,12,10,15,30,1.0597729679999999,0.43216248462499995
32991,2021,12,10,15,45,1.127748174,0.3533053980625
32992,2021,12,10,16,0,1.19572338,0.2744483115
32993,2021,12,10,16,15,1.3073643895,0.20583623362499998
32994,2021,12,10,16,30,1.419005399,0.13722415575
32995,2021,12,10,16,45,1.5306464085000002,0.06861207787500001
32996,2021,12,10,17,0,1.6422874180000002,0.0
32997,2021,12,10,17,15,1.69779626025,0.0
32998,2021,12,10,17,30,1.7533051025000002,0.0
32999,2021,12,10,17,45,1.80881394475,0.0
33000,2021,12,10,18,0,1.8643227869999999,0.0
33001,2021,12,10,18,15,1.8274268054999998,0.0
33002,2021,12,10,18,30,1.7905308239999997,0.0
33003,2021,12,10,18,45,1.7536348425,0.0
33004,2021,12,10,19,0,1.7167388609999998,0.0
33005,2021,12,10,19,15,1.6955207995,0.0
33006,2021,12,10,19,30,1.674302738,0.0
33007,2021,12,10,19,45,1.6530846765,0.0
33008,2021,12,10,20,0,1.631866615,0.0
33009,2021,12,10,20,15,1.5973116760000001,0.0
33010,2021,12,10,20,30,1.562756737,0.0
33011,2021,12,10,20,45,1.528201798,0.0
33012,2021,12,10,21,0,1.493646859,0.0
33013,2021,12,10,21,15,1.42143245575,0.0
33014,2021,12,10,21,30,1.3492180525,0.0
33015,2021,12,10,21,45,1.27700364925,0.0
33016,2021,12,10,22,0,1.204789246,0.0
33017,2021,12,10,22,15,1.1350895730000001,0.0
33018,2021,12,10,22,30,1.0653899,0.0
33019,2021,12,10,22,45,0.9956902270000001,0.0
33020,2021,12,10,23,0,0.9259905540000001,0.0
33021,2021,12,10,23,15,0.855325175,0.0
33022,2021,12,10,23,30,0.784659796,0.0
33023,2021,12,10,23,45,0.713994417,0.0
33024,2021,12,11,0,0,0.643329038,0.0
33025,2021,12,11,0,15,0.6205355105,0.0
33026,2021,12,11,0,30,0.5977419829999999,0.0
33027,2021,12,11,0,45,0.5749484555,0.0
33028,2021,12,11,1,0,0.552154928,0.0
33029,2021,12,11,1,15,0.5426761755,0.0
33030,2021,12,11,1,30,0.5331974230000001,0.0
33031,2021,12,11,1,45,0.5237186705,0.0
33032,2021,12,11,2,0,0.514239918,0.0
33033,2021,12,11,2,15,0.51380346825,0.0
33034,2021,12,11,2,30,0.5133670185,0.0
33035,2021,12,11,2,45,0.51293056875,0.0
33036,2021,12,11,3,0,0.512494119,0.0
33037,2021,12,11,3,15,0.51403595825,0.0
33038,2021,12,11,3,30,0.5155777975,0.0
33039,2021,12,11,3,45,0.51711963675,0.0
33040,2021,12,11,4,0,0.518661476,0.0
33041,2021,12,11,4,15,0.5339775959999999,0.0
33042,2021,12,11,4,30,0.549293716,0.0
33043,2021,12,11,4,45,0.564609836,0.0
33044,2021,12,11,5,0,0.579925956,0.0
33045,2021,12,11,5,15,0.62546807125,0.0
33046,2021,12,11,5,30,0.6710101865,0.0
33047,2021,12,11,5,45,0.71655230175,0.0
33048,2021,12,11,6,0,0.762094417,0.0
33049,2021,12,11,6,15,0.83099847375,0.0
33050,2021,12,11,6,30,0.8999025305000001,0.0
33051,2021,12,11,6,45,0.9688065872500001,0.0
33052,2021,12,11,7,0,1.0377106440000001,0.0
33053,2021,12,11,7,15,1.0221042067500001,0.09147735675
33054,2021,12,11,7,30,1.0064977695000001,0.1829547135
33055,2021,12,11,7,45,0.99089133225,0.27443207025
33056,2021,12,11,8,0,0.975284895,0.365909427
33057,2021,12,11,8,15,0.93918070575,0.4393101064375
33058,2021,12,11,8,30,0.9030765165,0.512710785875
33059,2021,12,11,8,45,0.86697232725,0.5861114653124999
33060,2021,12,11,9,0,0.8308681379999999,0.65951214475
33061,2021,12,11,9,15,0.8293976064999999,0.7101105316875
33062,2021,12,11,9,30,0.827927075,0.760708918625
33063,2021,12,11,9,45,0.8264565435,0.8113073055625
33064,2021,12,11,10,0,0.824986012,0.8619056925
33065,2021,12,11,10,15,0.82720546325,0.8898631084375
33066,2021,12,11,10,30,0.8294249145,0.917820524375
33067,2021,12,11,10,45,0.83164436575,0.9457779403125
33068,2021,12,11,11,0,0.833863817,0.97373535625
33069,2021,12,11,11,15,0.8301523325,0.9886337129375
33070,2021,12,11,11,30,0.8264408480000001,1.0035320696249999
33071,2021,12,11,11,45,0.8227293635,1.0184304263125
33072,2021,12,11,12,0,0.819017879,1.033328783
33073,2021,12,11,12,15,0.8133297527500001,1.019344581625
33074,2021,12,11,12,30,0.8076416265,1.00536038025
33075,2021,12,11,12,45,0.80195350025,0.991376178875
33076,2021,12,11,13,0,0.7962653740000001,0.9773919775
33077,2021,12,11,13,15,0.79803938475,0.9425446175
33078,2021,12,11,13,30,0.7998133955000001,0.9076972575
33079,2021,12,11,13,45,0.8015874062500001,0.8728498975
33080,2021,12,11,14,0,0.8033614170000001,0.8380025375
33081,2021,12,11,14,15,0.8242119585000001,0.774699944
33082,2021,12,11,14,30,0.8450625,0.7113973505
33083,2021,12,11,14,45,0.8659130415,0.648094757
33084,2021,12,11,15,0,0.886763583,0.5847921635
33085,2021,12,11,15,15,0.9550240525,0.5072450978124999
33086,2021,12,11,15,30,1.023284522,0.429698032125
33087,2021,12,11,15,45,1.0915449915,0.3521509664375
33088,2021,12,11,16,0,1.159805461,0.27460390075
33089,2021,12,11,16,15,1.27158796775,0.2059529255625
33090,2021,12,11,16,30,1.3833704745,0.137301950375
33091,2021,12,11,16,45,1.4951529812500002,0.06865097518750002
33092,2021,12,11,17,0,1.6069354880000002,0.0
33093,2021,12,11,17,15,1.66270473375,0.0
33094,2021,12,11,17,30,1.7184739795000001,0.0
33095,2021,12,11,17,45,1.77424322525,0.0
33096,2021,12,11,18,0,1.8300124709999999,0.0
33097,2021,12,11,18,15,1.79313288,0.0
33098,2021,12,11,18,30,1.756253289,0.0
33099,2021,12,11,18,45,1.7193736979999998,0.0
33100,2021,12,11,19,0,1.682494107,0.0
33101,2021,12,11,19,15,1.6611233912499999,0.0
33102,2021,12,11,19,30,1.6397526755,0.0
33103,2021,12,11,19,45,1.6183819597500002,0.0
33104,2021,12,11,20,0,1.5970112440000002,0.0
33105,2021,12,11,20,15,1.56226843325,0.0
33106,2021,12,11,20,30,1.5275256225,0.0
33107,2021,12,11,20,45,1.49278281175,0.0
33108,2021,12,11,21,0,1.4580400009999999,0.0
33109,2021,12,11,21,15,1.3876540092499998,0.0
33110,2021,12,11,21,30,1.3172680175,0.0
33111,2021,12,11,21,45,1.2468820257500002,0.0
33112,2021,12,11,22,0,1.1764960340000001,0.0
33113,2021,12,11,22,15,1.1099859525000002,0.0
33114,2021,12,11,22,30,1.043475871,0.0
33115,2021,12,11,22,45,0.9769657895,0.0
33116,2021,12,11,23,0,0.910455708,0.0
33117,2021,12,11,23,15,0.8415063755,0.0
33118,2021,12,11,23,30,0.7725570429999999,0.0
33119,2021,12,11,23,45,0.7036077105,0.0
33120,2021,12,12,0,0,0.634658378,0.0
33121,2021,12,12,0,15,0.6093178585000001,0.0
33122,2021,12,12,0,30,0.583977339,0.0
33123,2021,12,12,0,45,0.5586368195,0.0
33124,2021,12,12,1,0,0.5332963000000001,0.0
33125,2021,12,12,1,15,0.5238203215,0.0
33126,2021,12,12,1,30,0.5143443430000001,0.0
33127,2021,12,12,1,45,0.5048683645,0.0
33128,2021,12,12,2,0,0.495392386,0.0
33129,2021,12,12,2,15,0.4952461215,0.0
33130,2021,12,12,2,30,0.49509985700000003,0.0
33131,2021,12,12,2,45,0.4949535925,0.0
33132,2021,12,12,3,0,0.494807328,0.0
33133,2021,12,12,3,15,0.49674794175,0.0
33134,2021,12,12,3,30,0.4986885555,0.0
33135,2021,12,12,3,45,0.50062916925,0.0
33136,2021,12,12,4,0,0.502569783,0.0
33137,2021,12,12,4,15,0.518181082,0.0
33138,2021,12,12,4,30,0.533792381,0.0
33139,2021,12,12,4,45,0.54940368,0.0
33140,2021,12,12,5,0,0.565014979,0.0
33141,2021,12,12,5,15,0.6175532385,0.0
33142,2021,12,12,5,30,0.670091498,0.0
33143,2021,12,12,5,45,0.7226297575,0.0
33144,2021,12,12,6,0,0.775168017,0.0
33145,2021,12,12,6,15,0.84626439875,0.0
33146,2021,12,12,6,30,0.9173607805000001,0.0
33147,2021,12,12,6,45,0.9884571622500001,0.0
33148,2021,12,12,7,0,1.0595535440000001,0.0
33149,2021,12,12,7,15,1.0381127125,0.0974474815
33150,2021,12,12,7,30,1.0166718810000002,0.194894963
33151,2021,12,12,7,45,0.9952310495000001,0.2923424445
33152,2021,12,12,8,0,0.973790218,0.389789926
33153,2021,12,12,8,15,0.9370689185,0.46660674562500004
33154,2021,12,12,8,30,0.9003476189999999,0.54342356525
33155,2021,12,12,8,45,0.8636263195,0.620240384875
33156,2021,12,12,9,0,0.82690502,0.6970572045000001
33157,2021,12,12,9,15,0.827630583,0.7412438797500001
33158,2021,12,12,9,30,0.828356146,0.785430555
33159,2021,12,12,9,45,0.829081709,0.82961723025
33160,2021,12,12,10,0,0.829807272,0.8738039055
33161,2021,12,12,10,15,0.8308214082500001,0.899417519
33162,2021,12,12,10,30,0.8318355445000001,0.9250311325
33163,2021,12,12,10,45,0.83284968075,0.950644746
33164,2021,12,12,11,0,0.833863817,0.9762583595000001
33165,2021,12,12,11,15,0.8301523325,0.98231446775
33166,2021,12,12,11,30,0.8264408480000001,0.988370576
33167,2021,12,12,11,45,0.8227293635,0.99442668425
33168,2021,12,12,12,0,0.819017879,1.0004827925
33169,2021,12,12,12,15,0.8133297527500001,0.9930801545
33170,2021,12,12,12,30,0.8076416265,0.9856775165
33171,2021,12,12,12,45,0.80195350025,0.9782748785
33172,2021,12,12,13,0,0.7962653740000001,0.9708722405
33173,2021,12,12,13,15,0.79803938475,0.9353471799374999
33174,2021,12,12,13,30,0.7998133955000001,0.899822119375
33175,2021,12,12,13,45,0.8015874062500001,0.8642970588125001
33176,2021,12,12,14,0,0.8033614170000001,0.82877199825
33177,2021,12,12,14,15,0.8242119585000001,0.7658204360625
33178,2021,12,12,14,30,0.8450625,0.702868873875
33179,2021,12,12,14,45,0.8659130415,0.6399173116875
33180,2021,12,12,15,0,0.886763583,0.5769657495
33181,2021,12,12,15,15,0.9550240525,0.49953407918750004
33182,2021,12,12,15,30,1.023284522,0.422102408875
33183,2021,12,12,15,45,1.0915449915,0.34467073856249997
33184,2021,12,12,16,0,1.159805461,0.26723906825
33185,2021,12,12,16,15,1.27158796775,0.2004293011875
33186,2021,12,12,16,30,1.3833704745,0.133619534125
33187,2021,12,12,16,45,1.4951529812500002,0.0668097670625
33188,2021,12,12,17,0,1.6069354880000002,0.0
33189,2021,12,12,17,15,1.66270473375,0.0
33190,2021,12,12,17,30,1.7184739795000001,0.0
33191,2021,12,12,17,45,1.77424322525,0.0
33192,2021,12,12,18,0,1.8300124709999999,0.0
33193,2021,12,12,18,15,1.79313288,0.0
33194,2021,12,12,18,30,1.756253289,0.0
33195,2021,12,12,18,45,1.7193736979999998,0.0
33196,2021,12,12,19,0,1.682494107,0.0
33197,2021,12,12,19,15,1.6611233912499999,0.0
33198,2021,12,12,19,30,1.6397526755,0.0
33199,2021,12,12,19,45,1.6183819597500002,0.0
33200,2021,12,12,20,0,1.5970112440000002,0.0
33201,2021,12,12,20,15,1.56226843325,0.0
33202,2021,12,12,20,30,1.5275256225,0.0
33203,2021,12,12,20,45,1.49278281175,0.0
33204,2021,12,12,21,0,1.4580400009999999,0.0
33205,2021,12,12,21,15,1.3876540092499998,0.0
33206,2021,12,12,21,30,1.3172680175,0.0
33207,2021,12,12,21,45,1.2468820257500002,0.0
33208,2021,12,12,22,0,1.1764960340000001,0.0
33209,2021,12,12,22,15,1.11247401175,0.0
33210,2021,12,12,22,30,1.0484519895000002,0.0
33211,2021,12,12,22,45,0.9844299672500001,0.0
33212,2021,12,12,23,0,0.920407945,0.0
33213,2021,12,12,23,15,0.85535198825,0.0
33214,2021,12,12,23,30,0.7902960315,0.0
33215,2021,12,12,23,45,0.72524007475,0.0
33216,2021,12,13,0,0,0.660184118,0.0
33217,2021,12,13,0,15,0.6372890422499999,0.0
33218,2021,12,13,0,30,0.6143939665,0.0
33219,2021,12,13,0,45,0.5914988907500001,0.0
33220,2021,12,13,1,0,0.568603815,0.0
33221,2021,12,13,1,15,0.5589132247499999,0.0
33222,2021,12,13,1,30,0.5492226345,0.0
33223,2021,12,13,1,45,0.53953204425,0.0
33224,2021,12,13,2,0,0.5298414539999999,0.0
33225,2021,12,13,2,15,0.52900714025,0.0
33226,2021,12,13,2,30,0.5281728265,0.0
33227,2021,12,13,2,45,0.52733851275,0.0
33228,2021,12,13,3,0,0.526504199,0.0
33229,2021,12,13,3,15,0.5277560975,0.0
33230,2021,12,13,3,30,0.529007996,0.0
33231,2021,12,13,3,45,0.5302598945,0.0
33232,2021,12,13,4,0,0.531511793,0.0
33233,2021,12,13,4,15,0.5464693357499999,0.0
33234,2021,12,13,4,30,0.5614268785,0.0
33235,2021,12,13,4,45,0.57638442125,0.0
33236,2021,12,13,5,0,0.5913419639999999,0.0
33237,2021,12,13,5,15,0.645346055,0.0
33238,2021,12,13,5,30,0.699350146,0.0
33239,2021,12,13,5,45,0.7533542369999999,0.0
33240,2021,12,13,6,0,0.807358328,0.0
33241,2021,12,13,6,15,0.86972737675,0.0
33242,2021,12,13,6,30,0.9320964254999999,0.0
33243,2021,12,13,6,45,0.99446547425,0.0
33244,2021,12,13,7,0,1.056834523,0.0
33245,2021,12,13,7,15,1.04190399725,0.024825021437499997
33246,2021,12,13,7,30,1.0269734715,0.049650042874999994
33247,2021,12,13,7,45,1.01204294575,0.07447506431249999
33248,2021,12,13,8,0,0.99711242,0.09930008574999999
33249,2021,12,13,8,15,0.960939378,0.1593532515625
33250,2021,12,13,8,30,0.924766336,0.219406417375
33251,2021,12,13,8,45,0.8885932940000001,0.27945958318749997
33252,2021,12,13,9,0,0.852420252,0.339512749
33253,2021,12,13,9,15,0.8511555495,0.4490262479375
33254,2021,12,13,9,30,0.8498908470000001,0.558539746875
33255,2021,12,13,9,45,0.8486261445000001,0.6680532458124999
33256,2021,12,13,10,0,0.8473614420000001,0.77756674475
33257,2021,12,13,10,15,0.8439870357500001,0.7788183514375
33258,2021,12,13,10,30,0.8406126295,0.780069958125
33259,2021,12,13,10,45,0.83723822325,0.7813215648125
33260,2021,12,13,11,0,0.833863817,0.7825731715
33261,2021,12,13,11,15,0.8301523325,0.7571580025625
33262,2021,12,13,11,30,0.8264408480000001,0.731742833625
33263,2021,12,13,11,45,0.8227293635,0.7063276646875001
33264,2021,12,13,12,0,0.819017879,0.68091249575
33265,2021,12,13,12,15,0.8133297527500001,0.75459234875
33266,2021,12,13,12,30,0.8076416265,0.82827220175
33267,2021,12,13,12,45,0.80195350025,0.9019520547500001
33268,2021,12,13,13,0,0.7962653740000001,0.9756319077500001
33269,2021,12,13,13,15,0.79803938475,0.9378078790000001
33270,2021,12,13,13,30,0.7998133955000001,0.89998385025
33271,2021,12,13,13,45,0.8015874062500001,0.8621598215
33272,2021,12,13,14,0,0.8033614170000001,0.82433579275
33273,2021,12,13,14,15,0.8242119585000001,0.726621011625
33274,2021,12,13,14,30,0.8450625,0.6289062305
